,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.915998,9.582006,0.34,-0.001517166,-0.007236371,-0.006531315,1.990245,9.482698,0.3692642,-0.01170175,0.0,-0.005980992,2.0289,9.744136,0.3592669,-0.02166863,-0.009512664,-0.007013644,1.881176,9.608137,0.3581373,-0.01777778,-0.002485502,-0.01433161
1,2.060966,9.522899,0.35,-0.01391453,0.01483191,-0.0168604,2.14202,9.616036,0.3159847,-0.0176184,0.002994664,-0.01234175,2.007641,9.506462,0.3523587,-0.008631289,-0.01581316,-0.01914649,2.118272,9.595185,0.3817284,-0.02560599,-0.00570687,-0.02494883
2,2.023411,9.648863,0.4381048,-0.02888889,-0.0164375,-0.04110244,1.995939,9.69768,0.3823204,-0.01409088,-0.02233167,-0.04037877,1.932008,9.66,0.411969,-0.005589236,-0.02666667,-0.03447813,1.880458,9.529084,0.3432054,0.002875115,-0.02531497,-0.03021763
3,1.836957,9.51884,0.3834787,-0.005077856,-0.02247664,-0.03609554,1.833289,9.534305,0.3081015,-0.01222222,-0.01793662,-0.03987292,1.994696,9.557961,0.2555098,-0.02195373,-0.01444444,-0.04363895,1.93467,9.91533,0.2489012,-0.02929998,-0.03600807,-0.05144041
4,1.979624,9.671175,0.289953,-0.01368445,-0.02005315,-0.05701779,2.127339,9.540129,0.2912661,-0.02333333,-0.03534987,-0.06898072,1.961318,9.672636,0.3678295,-0.02721764,-0.05152205,-0.06944903,1.788355,9.610658,0.38,-0.02484512,-0.05606565,-0.07111111
5,1.69662,9.664704,0.4233801,-0.03052052,-0.05014015,-0.07222222,1.669344,9.589443,0.4725249,-0.02789066,-0.03745683,-0.07544267,1.729477,9.551395,0.4702616,-0.03553264,-0.04290264,-0.06353722,1.395747,9.768643,0.5300454,-0.01268673,-0.04991028,-0.04481658
6,1.376312,9.748589,0.5150989,-0.004546686,-0.01749815,-0.02859571,1.332479,9.905878,0.56,0.01790521,0.02971718,-0.008570315,1.44,9.895454,0.4945448,0.0358443,0.05255484,0.00897663,1.424317,9.630257,0.4808119,0.06345902,0.06305229,0.03369382
7,1.620026,9.50928,0.5057068,0.06909019,0.09532467,0.06212554,1.703627,9.478407,0.2650985,0.07602127,0.08526709,0.09799291,1.388889,9.327522,0.4572649,0.06272499,0.09027032,0.1052767,1.933325,9.542937,0.434903,0.02947295,0.1772201,0.1135002
8,2.131017,9.59739,0.4832627,0.02,0.1677938,0.09207719,2.360874,9.59612,0.35,-0.005255193,0.08750829,0.05117134,1.983502,9.587606,0.390342,-0.0006197604,0.005502495,0.02972779,1.942688,9.622688,0.3970163,-0.003301278,0.00545939,0.02663461
9,1.932036,9.691169,0.4044154,-0.0001811116,0.004263333,0.02351444,1.751385,9.593463,0.402078,0.004219339,-0.002868706,0.02611832,1.833336,9.599048,0.451904,0.002718031,0.02690566,0.03210273,2.115956,9.618989,0.3469671,0.00182935,0.014426,0.01895639
10,1.893635,9.507273,0.39,0.006541526,-0.005117562,0.005868408,2.017897,9.647477,0.3483178,0.003561233,0.006381989,0.01002839,1.85786,9.543275,0.3473801,0.009632502,-0.008521391,0.01866494,1.946986,9.66952,0.4182534,-6.974821e-05,0.0235077,0.02322871
11,2.053513,9.668829,0.368829,-0.005103647,0.03466418,0.01600746,2.060536,9.513512,0.3247322,-0.006066728,0.02427405,0.0002555864,2.195616,9.501461,0.3095129,-0.003333333,0.02173359,-0.0005879952,2.077432,9.587643,0.241571,-0.002222222,-0.00914873,0.001438821
12,1.859471,9.532452,0.2840387,-0.004168046,-0.009718084,-0.003195134,2.223631,9.552824,0.2904035,-0.02801701,0.05302497,-0.01611907,2.325187,9.63353,0.229947,-0.02195979,0.04427454,-0.03172849,2.267507,9.317512,-0.1950107,-0.0561011,0.04842806,-0.04226412
13,2.638044,9.253858,-0.3561964,-0.1090208,0.08721823,-0.04740475,2.950769,8.985664,-0.7262942,-0.2510307,0.04330453,-0.1187479,3.1857,9.401057,-0.3944713,-0.3618371,-0.001618176,-0.1795973,2.982541,9.574972,0.1275138,-0.4302996,-0.2126968,-0.2626717
14,2.429229,9.593421,0.1628874,-0.4442242,-0.3919784,-0.2861528,1.035245,9.482868,0.8590185,-0.43113,-0.5102047,-0.2688606,0.953121,8.936255,1.275618,-0.4455929,-0.4383058,-0.2401227,0.9326102,8.91735,1.942169,-0.4974959,-0.3134305,-0.2316147
15,0.8406803,8.72044,2.20516,-0.4871587,-0.217368,-0.2501271,0.91,8.848205,2.430513,-0.5077855,-0.1444483,-0.2200026,0.9004482,9.216325,2.918835,-0.4284327,-0.1232846,-0.1860885,1.274715,9.10492,2.53246,-0.3510805,-0.132737,-0.08704892
16,0.4559392,10.27109,2.686305,-0.2544018,-0.1342639,-0.0604136,-0.389307,9.554542,2.491069,-0.183585,0.03492313,-0.09552544,-0.6471139,7.857781,1.946002,-0.2444247,0.3421433,-0.08734221,2.846555,9.074288,1.241336,-0.318557,0.5293867,-0.01449496
17,2.873249,9.373571,1.021307,-0.2364123,0.2379637,0.08523898,1.038129,11.03223,1.396302,-0.05286935,-0.10337,0.2639438,-0.5964047,10.87128,2.016897,-0.004444444,0.01352057,0.1981824,0.3616156,10.48421,2.180331,-0.08522413,0.4568542,0.03417344
18,2.76926,11.26689,1.540106,-0.1229467,0.6133804,-0.07767942,3.430363,11.76343,1.429832,0.01634358,0.1753565,-0.0486383,2.183466,12.45506,1.51866,0.2228048,-0.1057176,0.09208872,0.8454554,10.25455,1.150911,0.3280103,-0.1048623,0.2357552
19,1.329666,8.619097,0.7842689,0.2650072,0.05878071,0.2323473,2.05948,7.775141,0.7753791,0.08817795,0.1678258,0.09678186,2.180971,7.293495,0.959029,-0.02756509,0.1077164,-0.01452624,2.309354,7.871288,1.17,-0.1902003,0.04724154,-0.1062823
20,2.216607,8.525648,1.174521,-0.2679442,-0.03811071,-0.1382728,1.741522,8.814355,1.670761,-0.3381262,-0.08240631,-0.1561341,1.648863,9.832388,1.94858,-0.3391454,-0.0452334,-0.1560552,1.399373,9.662861,2.473569,-0.3081089,0.0467548,-0.1697792
21,2.238881,9.61249,2.371119,-0.2915213,0.1168718,-0.1818804,1.772612,9.270064,2.073376,-0.2677066,-0.04449077,-0.1785826,1.504157,9.302206,2.0,-0.2651808,-0.03505937,-0.1393191,1.364219,9.599768,1.855548,-0.214573,0.03520493,-0.1399065
22,1.687551,9.857483,2.050612,-0.2072898,0.07276461,-0.1696753,2.138374,9.688719,1.912906,-0.2347957,0.05685924,-0.2949154,2.046838,9.400632,1.872951,-0.2842941,-0.03230154,-0.3691186,1.582222,9.392573,2.101286,-0.3009863,-0.1803621,-0.3910362
23,0.7608052,9.523565,2.343291,-0.3114687,-0.2472723,-0.3513399,-0.2332985,10.21875,2.654514,-0.2603202,-0.1157275,-0.2757984,0.3523352,10.98791,3.000553,-0.1798764,0.05441828,-0.2197586,0.972885,10.67513,2.944425,-0.06061064,0.1086107,-0.2208891
24,0.9971237,10.12398,2.835484,-0.01516559,0.06639886,-0.2397557,0.7,9.274634,2.54885,0.0228927,-0.02156444,-0.1946362,0.4256502,8.787265,2.422018,0.03197275,-0.04044055,-0.1372788,-0.05468063,7.793521,2.298336,-0.01876152,-0.02179641,-0.09787568
25,-0.130013,7.139974,2.396005,-0.122964,0.04852523,-0.1125745,0.0973177,8.0429,2.213353,-0.289396,0.1128604,-0.2010426,0.3510319,7.482096,2.242096,-0.310059,0.1142691,-0.2200185,1.548536,9.594802,2.285089,-0.383303,-0.02631471,-0.1433819
26,0.4631454,11.65727,3.057316,-0.3577448,-0.2825335,-0.189125,-3.800426,11.57471,4.063041,-0.1771756,-0.3772181,-0.6375463,-3.148441,9.14475,3.436847,-0.1934083,0.2471136,-0.4998347,1.758572,8.916494,2.876493,-0.07074031,0.6508953,-0.1181725
27,3.680034,9.484983,2.511672,-0.04938857,0.2650432,-0.01455408,0.6409539,9.537211,2.777902,-0.0771845,-0.5373658,-0.1203496,-1.001347,9.4027,3.052972,-0.1176716,-0.4983384,-0.15467,-1.767419,9.389823,3.238516,-0.07072546,-0.06387548,-0.1025942
28,-0.1882583,8.896228,3.197215,-0.06079817,0.2333146,-0.05663501,1.697078,9.516753,2.746493,-0.07756363,0.3046366,0.003668013,2.114239,9.390953,2.811095,-0.05181831,0.05616967,-0.02393783,0.2146561,9.702701,2.881839,-0.04137025,-0.2515971,-0.1092744
29,-0.5277203,9.871413,2.731413,0.01302414,-0.2618213,-0.1356259,-1.04001,9.244987,3.103906,0.1790131,-0.07325704,-0.1846689,-1.158011,7.758316,3.892337,0.05089338,0.149809,-0.219255,1.058912,9.743673,3.144796,-0.2148116,0.4298857,-0.07398009
30,2.067494,9.531662,2.85,-0.1352798,0.2307705,0.04056771,-0.2551694,9.387373,3.020508,-0.09120736,-0.2127909,-0.01129474,-1.264211,9.265606,3.243272,-0.06528395,-0.1312974,-0.06183614,-0.692159,9.117757,3.402057,-0.05661418,0.223272,-0.06656168
31,0.6319901,9.273874,3.372251,-0.05436822,0.2837144,-0.05689533,0.6989487,9.29972,3.340333,-0.01875623,0.02291053,-0.06137643,-0.1583423,9.195359,3.456188,0.001922676,-0.07209683,-0.07927551,-0.6051602,9.198221,3.483381,0.03037264,-0.0242306,-0.07962736
32,-0.4040046,9.150885,3.394668,0.04,0.03163129,-0.05918435,-0.08010028,9.250033,3.239933,0.06218021,0.0306606,-0.04057656,-0.2589455,9.319531,3.199766,0.06875502,0.002414104,-0.02994198,-0.3985011,9.218424,3.005116,0.07222222,0.01200785,-0.01709542
33,-0.2758382,9.227702,2.901149,0.06327088,0.02465671,-0.01237203,-0.3883896,9.290509,2.859661,0.04224755,0.001911998,-0.01064578,-0.3753259,9.201558,2.895978,0.03255401,0.01270063,-0.005046291,-0.07948112,9.285975,2.811234,0.008963075,0.03227168,7.418576e-05
34,-0.1475695,9.181195,2.919083,0.005023607,0.01772846,-0.005459028,-0.1358715,9.377523,3.006697,-0.02093735,0.002985812,0.004791966,-0.2,9.168579,2.99,-0.02415615,0.01497897,0.005843846,-0.139248,9.329248,3.046144,-0.0353336,0.0365187,-0.002074254
35,-0.0768349,9.20367,3.09,-0.02491391,0.04724577,-0.01303606,0.2768281,9.318943,3.1,-0.02833297,0.04870138,-0.02944481,0.1568654,9.240142,3.111282,-0.02463049,0.008277362,-0.03981395,-0.2131805,9.270636,3.168728,-0.02070276,-0.01219851,-0.04555556
36,-0.2970378,9.253439,3.126402,-0.02086739,0.002724039,-0.04753406,-0.2400656,9.230131,3.159984,-0.01575422,0.03850774,-0.05,-0.1258266,9.31,3.115739,-0.01087095,0.04012038,-0.05054051,-0.2941537,9.217077,3.112384,-0.00496083,0.0147887,-0.04906102
37,-0.3649541,9.223354,3.134985,-0.007384875,0.00581749,-0.03941276,-0.336493,9.27027,3.06946,-0.0007668317,0.006091543,-0.0309194,-0.2297135,9.28,3.02043,-0.007259359,-0.002073676,-0.03307412,-0.38,9.234635,3.06,-0.005343283,-0.0114649,-0.03118187
38,-0.3439759,9.227018,3.087018,-0.008622039,0.0005774105,-0.02639982,-0.3769496,9.178687,3.098687,-0.008800392,0.004385446,-0.02339233,-0.3021596,9.269202,3.141361,-0.01052553,0.01339337,-0.01830331,-0.2999183,9.279796,3.160123,-0.01,0.00656905,-0.01538288
39,-0.2893737,9.220626,3.133758,-0.004929337,-0.00541423,-0.01642422,-0.354965,9.278345,3.128345,-0.004259002,-0.005740998,-0.01450626,-0.4218794,9.198121,3.108121,-0.002974362,-0.009641029,-0.009427346,-0.36,9.269987,3.060008,-0.004070185,0.01297074,-0.0005497215
40,-0.3049772,9.238341,3.053318,-0.003972442,0.01264829,0.005083553,-0.3350151,9.256677,3.09997,-0.008794835,0.01018811,0.006572613,-0.3385352,9.25707,3.144394,-0.005821025,0.01262043,0.006666667,-0.28,9.22,3.085089,-0.003710074,0.01463281,0.004632815
41,-0.2781818,9.218182,3.079091,-0.008431409,0.01401955,0.005326816,-0.2660052,9.25,3.073995,-0.008888889,0.01780135,0.004436586,-0.2519448,9.247986,3.095972,-0.01017861,0.0198135,0.003519833,-0.2085525,9.269035,3.11,-0.0114728,0.02646628,-0.002409578
42,-0.1596055,9.239606,3.100394,-0.007565368,0.01220996,-0.006891342,-0.29,9.246936,3.118669,-0.01129332,-0.001614872,-0.01111111,-0.3552964,9.232161,3.12,-0.008741196,-0.005850941,-0.009036582,-0.3597706,9.230229,3.130459,-0.009641797,0.006290212,-0.004632672
43,-0.4343134,9.221264,3.131264,-0.009171797,0.002974569,-0.003333333,-0.3426672,9.26,3.111467,-0.00306526,0.01289241,0.0009770745,-0.3064391,9.21,3.105707,-0.0002156879,0.01487582,0.002901958,-0.2812494,9.221249,3.098334,0.0,0.0117261,0.002387597
44,-0.2911336,9.258866,3.13,-0.002005684,0.002683719,0.002222222,-0.3534133,9.22512,3.101707,-0.005006303,0.005241697,0.004209051,-0.3626864,9.212925,3.132686,-0.001960198,0.00836484,0.008626864,-0.229447,9.229779,3.090111,4.802248e-05,0.01840537,0.008888889
45,-0.18,9.219057,3.081886,-0.004204515,0.009431606,0.006186808,-0.2883385,9.246677,3.148339,-0.001111111,0.003234727,-0.002172919,-0.2162807,9.25,3.13186,0.001737364,0.007151525,-0.0006262529,-0.2489958,9.249749,3.099247,-0.001111111,0.001760789,-0.002222222
46,-0.2695453,9.239545,3.118181,0.001275855,0.003569925,-0.004917628,-0.2432626,9.246737,3.094894,-0.003086024,0.003333333,-0.00864158,-0.25,9.216432,3.12,-0.002664411,0.004444444,-0.01266441,-0.325383,9.229423,3.091154,-0.005555556,0.001412567,-0.007777778
47,-0.2575269,9.272473,3.093763,-0.005153588,0.004042477,-0.008888889,-0.3,9.206735,3.115103,0.0008645139,-0.002840139,-0.01321003,-0.2763943,9.241803,3.091803,-0.006666667,0.002471839,-0.01239452,-0.2306169,9.258766,3.079383,-0.01029697,0.007849483,-0.01237071
48,-0.2941916,9.221452,3.117096,-0.01395867,-0.005764,-0.01666667,-0.3495857,9.210414,3.148343,-0.01097745,0.00124477,-0.01333333,-0.3145529,9.241816,3.13,-0.01370976,0.006859425,-0.01147845,-0.2992317,9.250768,3.176158,-0.007943725,0.002305196,-0.01213925
