,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.351895,9.275947,-2.738105,0.0006397707,-0.002693563,0.0,1.34,9.295984,-2.749344,0.002222222,0.001608687,0.001111111,1.360013,9.303338,-2.756675,0.001156198,0.00331079,-0.0005668272,1.3602,9.2749,-2.7602,0.0,-0.00147302,0.0004910067
1,1.354876,9.29,-2.775373,-0.001111111,0.002084531,-0.0007866377,1.38,9.282501,-2.755003,-0.0005969365,0.001625286,-0.0005969365,1.356492,9.293508,-2.742983,0.001180369,0.0006594417,0.00229148,1.37,9.28495,-2.769866,-0.001111111,0.002839859,0.0004934739
2,1.356967,9.28,-2.796967,0.004121804,-0.0004295655,0.001111111,1.340036,9.28,-2.780036,-0.002711029,-0.001111111,0.001955228,1.343326,9.290022,-2.76,-0.00168573,0.001187366,0.003295206,1.387676,9.282324,-2.77,-0.003496883,0.002549322,0.002222222
3,1.38,9.253646,-2.749062,-0.002555001,0.001390275,0.0,1.355724,9.267171,-2.765724,0.003323094,-0.007074581,0.0007339146,1.355321,9.28,-2.77,0.0006279997,-0.0002897764,0.001111111,1.38127,9.29127,-2.78,0.001377875,0.0008443471,0.0
4,1.376166,9.282332,-2.778498,0.0001126021,-0.004444444,-0.0009339297,1.356165,9.29,-2.766989,0.001458279,-0.001128513,0.0007465415,1.36,9.284143,-2.76243,0.0009153803,-0.000435614,0.001111111,1.355928,9.291855,-2.777783,-0.001575922,-0.003979633,0.0006717584
5,1.35,9.278287,-2.76486,-0.002898471,-0.001111111,0.0,1.384435,9.281129,-2.758871,0.003139003,-0.000675964,-0.0008935375,1.37475,9.3,-2.755751,0.001671585,0.002599151,0.0,1.36567,9.28567,-2.778659,0.001388052,-0.001528196,0.001388052
6,1.344337,9.302169,-2.758675,0.001785766,0.0,-0.0006746551,1.358542,9.28,-2.822915,0.001328564,0.001992847,0.00155794,1.35446,9.276307,-2.822614,0.0006840602,-0.001965213,0.0004270509,1.327565,9.292435,-2.812695,-0.006004966,0.002859092,0.001772812
7,1.341671,9.302776,-2.813612,-0.005788605,0.006236659,0.002222222,1.491641,9.261641,-2.78,-0.01317689,0.01079822,0.001032889,1.415798,9.298599,-2.7462,-0.009167848,-0.01139479,-0.006392432,1.249762,9.306095,-2.7,-0.01175209,0.0004277575,-0.001752086
8,1.38485,9.29,-2.712647,-0.008977092,0.01622565,0.001022908,1.429448,9.3,-2.73,-0.00156686,-0.001694928,0.0003276812,1.342363,9.297454,-2.715092,0.003333333,-0.007943409,-0.003333333,1.36,9.297318,-2.74341,0.005156901,-0.002032768,-0.001006511
9,1.36,9.293173,-2.763414,0.009786954,-0.00451546,0.001040096,1.358315,9.284157,-2.791685,0.005415614,0.004027427,0.001945146,1.368007,9.272669,-2.774662,0.001743176,0.003486353,0.0,1.395652,9.276956,-2.793044,0.0008608969,-0.001041131,-0.002652671
10,1.360875,9.296083,-2.81,-0.0005069946,-0.005779426,-0.001364608,1.35,9.265284,-2.775284,-0.005098764,0.0006543196,-0.001111111,1.37,9.269192,-2.757702,-0.006081002,0.0005254461,-0.001373834,1.4,9.293528,-2.737057,-0.002222222,-0.0005860548,-0.001697166
11,1.412564,9.291624,-2.71,-0.003336555,-0.001852926,-0.003517982,1.415634,9.262911,-2.741455,0.003710956,-0.01037762,-0.005177933,1.345618,9.272876,-2.762876,0.001746575,-0.01507991,-0.005715373,1.31,9.29,-2.80074,0.00179201,-0.008279152,-0.002831959
12,1.338503,9.275749,-2.81,-0.0009056356,-0.001522062,-0.003333333,1.351985,9.281985,-2.802023,-0.004822032,-0.003689269,-0.004066857,1.337473,9.304946,-2.79242,-0.006208839,-0.003528788,-0.005097727,1.345818,9.278364,-2.761636,-0.006246337,-0.001801892,-0.002072344
13,1.36,9.268365,-2.759089,-0.005791437,-0.0006393476,-0.001750459,1.353828,9.282344,-2.757656,-0.005314677,-0.004734522,-0.0005801553,1.367708,9.29,-2.75,-0.005555556,0.001292651,-0.004013561,1.363296,9.306704,-2.756592,-0.005096133,-0.00164744,-0.003371786
14,1.35,9.3,-2.755994,-0.00748025,-0.00202387,-0.005654731,1.36,9.297843,-2.737843,-0.002328001,-0.00121689,-0.003668444,1.367591,9.297591,-2.762773,-0.005782685,-0.001098843,-0.004217315,1.358166,9.29,-2.736332,-0.006098893,-0.00664223,-0.005012218
15,1.35,9.283462,-2.723462,-0.002222222,-0.001548031,-0.004960455,1.29717,9.293585,-2.750755,-0.003470143,-0.002290627,-0.004444444,1.300659,9.281318,-2.758023,-0.003333333,-0.001703348,-0.002222222,1.30246,9.29,-2.75246,0.001111111,0.006454915,0.003333333
16,1.312006,9.307994,-2.747994,0.004191545,0.008888889,0.005555556,1.333303,9.286605,-2.733303,0.0009780076,0.008059413,0.004859183,1.321748,9.302378,-2.738252,0.001237493,0.00728278,0.00864139,1.381027,9.29,-2.704107,0.005952029,0.01222222,0.008095942
17,1.367694,9.286919,-2.725387,0.006445633,0.006889681,0.006666667,1.35012,9.283293,-2.733293,0.01233677,0.002042767,0.006372662,1.338132,9.293956,-2.783956,0.007777778,0.003802359,0.006432154,1.313673,9.293673,-2.793673,0.002702259,0.01031554,0.006502168
18,1.345739,9.29213,-2.763609,0.003150361,0.007098028,0.007098028,1.362054,9.301783,-2.714108,0.002191803,0.008409381,0.00885847,1.368317,9.28,-2.733894,0.004587869,0.006379819,0.007921202,1.350215,9.280215,-2.73,0.006858278,0.005057444,0.005057444
19,1.35,9.278212,-2.737152,0.006364673,0.001920229,0.007071226,1.352868,9.29,-2.777206,0.00712583,0.002337893,0.007280058,1.362916,9.282916,-2.779374,0.005555556,0.005515065,0.006502152,1.33,9.28,-2.767374,0.004525187,0.005555556,0.007010123
20,1.337897,9.309483,-2.735793,0.005555556,0.004720943,0.006390168,1.352836,9.297164,-2.758509,0.008157524,0.007046413,0.006666667,1.373341,9.300023,-2.75,0.005982163,0.002933234,0.004871052,1.364673,9.294018,-2.772709,0.001202194,0.003151168,0.001202194
21,1.363283,9.283283,-2.789848,0.003038291,0.000225984,0.0008160687,1.357207,9.277207,-2.765585,0.00155603,-0.001258627,-0.001037353,1.35,9.274781,-2.780438,-0.0007532853,-0.002542414,-0.0003954595,1.334618,9.279237,-2.744618,0.001389225,-0.003608757,-0.0002767689
22,1.389169,9.289169,-2.775843,-0.002975067,-5.187426e-06,0.00296988,1.37552,9.28,-2.75828,-0.002531113,0.0009137791,-0.0006048885,1.356401,9.286401,-2.747198,-0.001373662,-0.0007172855,0.0007172855,1.350755,9.279245,-2.731133,-0.0002673166,-0.0008019498,-0.001420272
23,1.358286,9.29,-2.75,0.0007873062,-0.003009528,-0.001504764,1.364528,9.287264,-2.760944,0.0007200259,-0.001893282,3.10723e-05,1.36,9.283536,-2.786464,0.001281142,0.000734679,-0.000734679,1.37,9.271776,-2.787336,-0.0009538412,-0.001428206,-0.002222222
24,1.35,9.285817,-2.777452,0.001111111,-0.002154015,-6.820682e-05,1.33,9.293182,-2.772727,-0.001881034,0.001089225,-0.001474186,1.346999,9.279501,-2.789501,-0.004059071,0.0009296768,-0.001111111,1.352774,9.286387,-2.736387,-0.0002271087,-0.00353601,-0.0008840024
25,1.353031,9.28,-2.77,0.001111111,-0.003701386,-0.001861123,1.335921,9.30204,-2.774079,0.0003934021,-0.002581077,-0.002222222,1.33,9.286896,-2.766896,0.001609286,0.003129021,-0.0009067991,1.346312,9.266312,-2.733688,-0.0007163573,-0.002258797,0.002796065
26,1.36,9.3,-2.738325,-0.002682376,0.003793487,0.002574636,1.374985,9.302493,-2.752493,0.0004795679,0.0,0.001590679,1.376638,9.286638,-2.743275,0.001941628,-0.001298174,9.353146e-05,1.356849,9.29,-2.79,0.003987192,0.0004359059,-0.001111111
27,1.36,9.298457,-2.76,0.003693582,0.0007447895,-0.001111111,1.333532,9.291766,-2.737064,0.00240863,-0.0006487597,0.0,1.335731,9.301403,-2.777134,-0.001111111,-0.003415255,0.0,1.340665,9.290222,-2.769778,-0.001984779,-0.0004748865,-0.0008736679
28,1.358137,9.293726,-2.75,0.001474892,0.001091342,-0.0003637806,1.355137,9.287569,-2.73,-0.001111111,0.001563087,0.002881357,1.35,9.286731,-2.756731,0.00235789,0.003469001,0.00292633,1.379202,9.28984,-2.74,0.003940158,0.00308119,0.001970079
29,1.348153,9.298153,-2.773694,0.003721375,0.0003615347,0.001472646,1.33,9.28064,-2.77532,-0.0006628962,0.00434653,0.004444444,1.356408,9.29,-2.772816,-0.001567992,0.004794087,0.001415699,1.367151,9.292849,-2.775697,-0.003434327,0.003030352,0.002222222
30,1.357928,9.282072,-2.767928,-0.005555556,-0.0004788475,0.00190609,1.33665,9.29,-2.77665,-0.002222222,0.0008642875,0.00290119,1.337287,9.295425,-2.704575,-5.272708e-05,0.002327676,0.001058384,1.365717,9.278576,-2.744283,0.002486838,0.001111111,0.001243419
31,1.374756,9.282622,-2.756067,0.007466702,-0.001733263,0.002222222,1.308033,9.278033,-2.779833,0.005555556,0.001471085,0.003333333,1.274227,9.284227,-2.821341,0.006442542,0.002147514,0.006666667,1.25,9.257179,-2.754107,0.004075989,0.01092114,0.01277491
32,1.28,9.301175,-2.73,0.007454228,0.02347379,0.01810133,1.38196,9.32,-2.663697,0.008089522,0.02777778,0.02569142,1.604029,9.306567,-2.71,0.01195347,0.03132637,0.02222222,1.678607,9.230697,-2.711393,0.01276908,-0.009400949,0.006974891
33,1.530948,9.3,-2.731509,0.01431386,-0.02921573,-0.006862921,1.322259,9.275481,-2.741296,0.01451174,-0.02016001,-0.01081651,1.4,9.27,-2.845931,0.01777778,-0.003558209,-0.01333333,1.45,9.240305,-2.919389,0.004584426,-0.02145669,-0.01937445
34,1.257797,9.268898,-3.031102,-0.008787275,-0.03977027,-0.02274575,1.259925,9.233308,-2.981654,-0.03374266,-0.0170468,-0.02169591,1.32707,9.27,-2.91293,-0.05255017,-0.006666667,-0.01679785,1.394755,9.277622,-2.71951,-0.06217123,-0.003384322,-0.01449543
