,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.62239,9.712956,0.737044,-0.0002296866,-0.001786249,0.001556562,1.609236,9.715191,0.77,-0.000676849,-0.004908322,-0.002003425,1.636242,9.71,0.7575165,0.0004895732,0.003695925,-0.0003102134,1.530249,9.706999,0.8,0.00222,-0.008418569,-0.003912856
1,1.53311,9.72,0.7668897,0.001522764,-0.001337688,-0.0005075879,1.580261,9.714869,0.74,0.004199869,0.002515389,0.001405389,1.561332,9.704334,0.77,-0.0006472165,-0.003517348,0.0007863917,1.583208,9.709906,0.7632079,-0.001609977,-0.00111,0.002256682
2,1.603805,9.72,0.7938054,-0.0004326206,-0.003574759,-0.0004326206,1.568929,9.69,0.7948215,0.00390064,0.0008090398,0.0,1.674456,9.707825,0.79,0.00111,0.008518521,0.00111,1.563415,9.726585,0.7663384,0.005018562,-0.004432607,-0.003878831
3,1.596131,9.726131,0.76,0.004293609,-0.0019148,-0.00222,1.535379,9.724621,0.77,0.004938231,-0.002710093,-0.00222,1.555105,9.715105,0.7451049,0.00222,-0.0005146834,-0.0006759497,1.566893,9.714223,0.7584466,0.0075718,0.004654138,0.0013527
4,1.621932,9.722045,0.7219323,-0.0006968742,-0.001677497,0.0008262517,1.570877,9.712351,0.7576494,0.002866915,-0.008801598,0.001573085,1.532169,9.702169,0.7521694,-0.00111,-0.007067558,0.0006065699,1.589085,9.72,0.7621137,-0.0004168644,0.002821045,0.006068955
5,1.61755,9.703775,0.766225,0.00111,0.005727882,0.00556,1.555649,9.7,0.7647836,0.00333,0.00111,0.004690595,1.553019,9.701321,0.77,0.0,0.0004840118,0.00444,1.71,9.726164,0.75,0.002758991,0.00111,0.002791009
6,1.634115,9.7,0.7835885,0.002341931,-0.01168742,-0.004029356,1.546859,9.71657,0.7902892,0.001077659,-0.00155666,-0.001077659,1.61,9.712197,0.7926909,0.0,0.002818469,-0.00111,1.609871,9.729871,0.7601287,0.00390947,-0.00390947,-0.002992714
7,1.565608,9.7,0.78,0.00371848,-0.01066608,-0.00260848,1.57,9.719564,0.7369572,0.003889593,-0.00444,-0.001100815,1.571291,9.696236,0.7412915,0.004841019,0.0002328062,0.0007125612,1.589595,9.709595,0.7404047,-0.0006046943,-0.004745071,-0.001412347
8,1.553563,9.725749,0.7506884,0.0007968623,-0.001280587,-0.001593725,1.596064,9.726968,0.7621282,0.003339332,0.00111,-0.0005503338,1.587977,9.7,0.7660307,0.001496913,-0.00111,-0.002556174,1.56039,9.705195,0.77,0.002455849,-0.001984151,-0.0004024531
9,1.602811,9.724562,0.7426264,0.00222,0.005198356,0.001861585,1.623015,9.699523,0.7430152,0.001781004,-0.002844603,0.0004853973,1.56,9.718451,0.7523007,0.002598656,-0.005200723,-0.003359379,1.600638,9.713546,0.7570919,-0.001626552,7.689607e-05,-0.002736552
10,1.60039,9.704805,0.7440254,-0.001631434,-0.00556,-0.00444,1.55,9.73072,0.7939202,-0.0007734024,-0.002022618,-0.002993402,1.545333,9.714667,0.79,-0.0008056572,-0.00444,-0.001817171,1.576375,9.712749,0.79,0.0001798222,-0.005974728,0.00111
