,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2.401489,9.185745,2.362553,-0.002070928,-0.03919148,-0.005706849,2.503912,9.166087,2.344348,-0.001651463,-0.01355399,0.00314308,2.572421,9.216369,2.373949,0.003861384,-0.02954483,-0.001402641,2.445838,9.175838,2.364162,-0.003245808,-0.04479454,-0.01093606
1,2.42089,9.170445,2.379555,-0.004444444,-0.04430159,-0.01304762,2.371147,9.159115,2.390885,0.001907596,-0.02488663,-0.001887758,2.255111,9.208722,2.303612,-0.002725125,-0.01601171,0.0009590589,2.444729,9.220108,2.312527,0.008513825,0.01798874,0.01406938
2,2.45127,9.15127,2.339365,0.005952137,0.007420513,0.01531738,2.526279,9.19797,2.291353,0.005005219,0.01084638,0.01304773,2.457088,9.194609,2.284043,0.0009795666,-0.0072516,0.005950189,2.406562,9.142604,2.330417,0.0,0.02026062,0.01064406
3,2.604918,9.17,2.312541,0.001984701,0.01996577,0.008413846,2.390794,9.170794,2.4,-0.004444444,-0.003120467,0.001922807,2.536196,9.134957,2.297435,-0.004357582,0.0134202,-0.002638434,2.456181,9.194764,2.372146,-0.007198979,-0.004082695,-0.01111111
4,2.51,9.24,2.350935,0.003866473,-0.009755846,-0.008599903,2.48807,9.19807,2.389357,0.002222222,-0.03329827,-0.006988268,2.391412,9.197176,2.305764,-0.004261877,-0.05642324,-0.009939144,2.285711,9.171433,2.355721,-8.107462e-05,-0.04929426,-0.006828816
5,2.49922,9.17078,2.30026,-0.0005400606,-0.01980965,-0.001491811,2.345539,9.226591,2.386591,-0.003462395,-0.03337741,-0.00495751,2.376083,9.196083,2.362166,0.002143893,-0.01649551,-0.002143893,2.457396,9.117535,2.327535,-0.001259122,-0.004370439,-0.003185322
6,2.35308,9.20692,2.338845,-0.002918263,-0.004167731,-0.001668795,2.34765,9.171567,2.32,0.001719453,0.01211665,0.005555556,2.52536,9.19732,2.36526,-0.0009995514,0.02388665,0.005667115,2.607447,9.193724,2.307908,-0.003416059,0.0178605,0.001276563
7,2.46,9.170022,2.370011,0.001995682,-0.003786414,0.0002265403,2.41376,9.17564,2.30752,-0.0009315596,-0.01422898,0.002258133,2.45337,9.168674,2.277348,0.001111111,-0.00857526,0.003176519,2.418737,9.179053,2.319368,-0.003087097,0.01024471,0.001851344
8,2.485202,9.218401,2.382004,0.0008296877,0.01763707,0.007214931,2.470378,9.141513,2.380378,0.001303515,-0.00330689,-0.000796061,2.413703,9.142344,2.344938,0.004304807,-0.01277479,-0.009162178,2.519491,9.24,2.348727,0.001614203,-0.02893197,-0.01010493
9,2.350219,9.180183,2.320073,0.002374519,-0.04069925,-0.009543109,2.347693,9.169539,2.389077,0.004175081,0.0003703373,0.001144769,2.496514,9.183853,2.278073,0.003781048,-0.005681694,-0.0008424821,2.368353,9.217912,2.292088,0.002263321,-0.007901076,-4.109926e-05
