,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.498596,9.490702,1.879298,-0.0008457338,-0.0005803566,0.0005803566,1.481018,9.48,1.868473,0.0,-0.002222222,-0.0002199918,1.5,9.48,1.831868,-0.004170843,-0.001111111,0.002131022,1.495363,9.488212,1.84,-0.0009724523,-0.002129783,-4.62196e-05
1,1.509551,9.490449,1.791347,0.003903308,-0.002521628,-0.0002705683,1.509537,9.481389,1.820463,0.003814596,0.0007218934,0.00087048,1.5,9.494236,1.837882,-0.002163654,-0.005418896,3.904546e-05,1.488333,9.491667,1.879999,-0.002173576,0.002319515,4.86463e-05
2,1.498995,9.490502,1.830502,-0.002744109,0.002811447,0.00192761,1.504316,9.494316,1.86,-0.003166009,0.0002509863,0.003249671,1.51,9.491492,1.848508,0.001051325,0.005316413,-0.0009317539,1.504569,9.49,1.85819,-0.0009669073,7.21019e-05,0.001039009
3,1.509959,9.500082,1.839918,-0.001404886,0.003627108,0.0008386657,1.499514,9.480971,1.849029,0.001671116,-0.0008444561,0.0,1.496934,9.506934,1.816131,-0.0001060986,0.001111111,0.0007928154,1.491271,9.517459,1.868729,0.0,-0.001811239,0.0008645212
4,1.49,9.49,1.81377,0.0010542,0.003390245,0.0,1.491125,9.490562,1.858875,-0.0008684246,-0.001251476,-0.0006257381,1.498615,9.5,1.84,0.002109424,0.001046655,-0.001078883,1.482442,9.495115,1.862673,0.0002071753,0.0004895853,0.001807872
5,1.50302,9.49,1.85547,0.0,0.002040508,4.542861e-05,1.5,9.507665,1.852335,-0.0001801834,0.001111111,-0.001021019,1.49,9.490751,1.85,-0.00296775,-0.0003799436,-0.0007455274,1.48151,9.489245,1.849245,0.001280845,-0.0001697339,-0.0006019093
6,1.508369,9.488369,1.856739,-0.001111111,0.001111111,-0.001083566,1.48,9.482086,1.863743,0.001202075,0.001020147,0.001111111,1.49,9.49951,1.84,0.004816293,0.00172938,0.001111111,1.520336,9.490336,1.830336,-0.000582679,-0.00169379,0.000264216
7,1.513411,9.508294,1.823411,0.00432984,0.006437458,3.820147e-05,1.475777,9.518447,1.83,0.003034273,-0.0007123645,-0.0001993733,1.5,9.5004,1.8412,-0.0009042106,0.006045965,0.00139462,1.51,9.490657,1.861314,0.001858346,0.003333333,-0.0005652963
8,1.501947,9.491947,1.871947,0.003071009,-0.0001748831,-0.00102367,1.50856,9.49712,1.89,-0.001111111,0.001111111,0.001038748,1.519235,9.480765,1.860765,0.003955584,0.001111111,0.001688899,1.504739,9.49,1.872369,0.0003247499,-0.004444444,-0.003333333
9,1.497604,9.51,1.848802,0.002307252,-0.002137193,-0.002137193,1.506145,9.511928,1.818072,0.006298679,0.0008903186,-0.001258306,1.480691,9.52,1.800345,0.001111111,-0.004597814,-0.001749606,1.479279,9.5,1.828559,-0.00163472,0.0002384292,0.0004129656
10,1.478694,9.5,1.844774,-0.0002652516,0.005467138,0.001287946,1.497088,9.492912,1.864175,-0.001571535,0.002872909,0.002222222,1.51,9.47086,1.85914,-0.002834359,0.003424217,0.003129288,1.482439,9.473252,1.878374,-0.002656776,0.002681502,0.003116056
11,1.493217,9.493217,1.86,-0.0009483453,4.069146e-05,0.002262914,1.483735,9.481245,1.84747,0.002104266,0.0,0.001229068,1.52,9.49,1.861366,0.001111111,-0.0008836672,0.001338555,1.51,9.492432,1.844865,-0.0007638793,-0.00263887,-0.0005902634
12,1.517289,9.502711,1.822711,0.001065198,0.0009733709,-9.182681e-05,1.49,9.498652,1.832696,0.005193691,-0.0008698683,-0.001231733,1.487956,9.498978,1.847956,-0.001924726,9.916535e-05,-0.001011946,1.51,9.51,1.831448,-0.003206857,-0.004065014,0.0007316811
13,1.499657,9.489657,1.840343,-0.0004618787,-0.001991283,-0.00134205,1.49,9.480827,1.87669,0.0002447455,0.002438814,0.0006779283,1.49768,9.49768,1.84,-1.849469e-05,0.002240717,0.004351971,1.50871,9.51613,1.84871,-0.004050971,-0.002677544,-0.0001311578
14,1.481007,9.49,1.843022,0.001793077,0.0007892523,-0.0001072863,1.518739,9.49,1.852521,0.001400811,0.0003862666,0.0009179778,1.502859,9.519047,1.821906,0.003603309,0.004444444,-0.0002699752,1.506278,9.498759,1.818759,-0.002533415,-0.002088561,-0.001422304
15,1.472452,9.49,1.825095,-0.00374671,0.0006977341,0.0002389435,1.48,9.517823,1.83,-0.002222222,0.006612073,2.729693e-05,1.48,9.514751,1.856437,-0.007574412,0.001212794,0.003333333,1.511025,9.49,1.858975,-0.00567815,-0.0008286778,0.002768467
16,1.501377,9.46413,1.88,0.003333333,0.002439157,0.001002644,1.497822,9.476734,1.878911,0.001321353,-0.004234203,0.0002102415,1.48,9.492984,1.832984,0.001432527,-0.005073431,0.001271819,1.49,9.516064,1.838032,0.0004468028,0.005287474,-0.001021751
17,1.527663,9.509221,1.821558,0.0008732131,-0.00123006,-0.002103273,1.500742,9.518515,1.83,-0.001212937,-0.004342619,-0.002120397,1.478912,9.491088,1.871088,-0.003975817,-0.002456536,-0.0002343138,1.492358,9.49,1.854717,0.00122207,0.0001109592,0.0002219184
18,1.490775,9.49,1.842325,-0.0009874223,0.0009874223,0.0001236888,1.48,9.47534,1.87,0.003186954,-0.003333333,0.002747818,1.482264,9.491132,1.867736,0.003119297,-0.001539184,-0.0002140363,1.516761,9.481619,1.819717,0.003333333,6.335854e-05,6.335854e-05
19,1.509755,9.49,1.848528,0.00725424,0.0007184581,0.001111111,1.470625,9.500417,1.849583,0.003208099,-0.0002504689,0.0,1.519468,9.499468,1.819468,0.00126911,-0.002222222,0.0009531121,1.486539,9.51782,1.84782,-0.001011397,-0.0001994279,9.971396e-05
20,1.492045,9.510682,1.857955,-0.006541412,-0.004678775,0.001111111,1.517769,9.517769,1.831487,-0.005437045,0.004444444,0.002103712,1.52,9.491157,1.877685,-0.004444444,0.005427402,0.002094069,1.537681,9.48884,1.882319,-0.002341317,-0.004206255,-0.0009920165
21,1.538109,9.498109,1.872837,0.001215357,-0.002603614,0.000589883,1.482665,9.498934,1.879467,-0.003213964,-0.006427929,-0.004205706,1.478855,9.511145,1.857709,0.0005108607,-0.002622389,-0.002222222,1.497628,9.5,1.855255,0.001442128,-0.004003088,0.0001103391
22,1.461046,9.481046,1.848431,0.001252871,-0.0009693514,0.001111111,1.478902,9.529268,1.83,0.004444444,0.001111111,0.002344226,1.49,9.51,1.811301,0.00179372,0.0002275364,0.005100483,1.48132,9.483959,1.826041,-0.001023711,0.003158532,0.006841468
23,1.509293,9.490707,1.82894,-0.002475973,0.002983473,0.008031528,1.53,9.509932,1.869729,-0.008498153,0.0009808658,0.008628398,1.493905,9.507397,1.86,-0.005555556,0.003817839,0.007621126,1.536574,9.49,1.901713,-0.004517484,0.006520587,0.006593627
24,1.52725,9.477583,1.874834,0.00287671,0.005753419,0.004140029,1.519709,9.499563,1.929709,-0.001558438,0.001907652,0.004311688,1.548648,9.492705,1.851352,0.005307786,0.005803325,0.0003716545,1.568403,9.5,1.85,0.002493207,-0.001043365,-0.00208673
25,1.549964,9.519927,1.83,0.0009550847,-0.004132392,-0.005555556,1.499864,9.499932,1.800203,0.004569297,0.001038712,-0.008691637,1.509499,9.49,1.849666,-0.001854075,-0.001663333,-0.006850741,1.5,9.501742,1.876516,-0.003231654,-0.003129975,-0.006615827
